KEGG ID,Names,Occurence
G09410,(Gal)1 (LRha)1|Polysaccharide,0
G09412,(GalA)2 (L4daraHexA)1,0
G09413,(GlcN)1 (LRha)1,0
G09414,(LFuc2Me3Me4Me)1 (LRha)1|Neoglycoconjugate,0
G09415,RG-II|Rhamnogalacturonan II|(D/LGalA)3,0
G09416,(Gal)1 (Glc)1 (Neu5Gc)1,0
G09417,(Fruf)1 (LGlc)1,0
G09418,(GlcN)1 (L4-en-thrHexA)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09419,(Gal)1 (GlcNAc)1 (LFuc)1,0
G09420,(GalNAc)1 (GlcA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09421,(Gal)1 (LFuc)1,0
G09423,(GalNAc)1 (GlcA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09424,"(2,5-Anhydro-Man)1 (GlcN)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan",0
G09425,(GalNAc)1 (GlcNAc)1 (S)1,0
G09426,(Fuc)1 (Gal)1 (Glc)1,0
G09427,(Gal)2 (Glc)1,0
G09428,(Gal)2 (Glc)1,0
G09429,(Gal)1 (GlcNAc)1 (Man)1|Glycoprotein|O-Glycan,0
G09430,"(2,5-Anhydro-Man)1 (GlcN)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan",0
G09431,(GlcN)2 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09432,"(1,5-Anhydro-GlcNAc)1 (Gal)1 (LFuc)1",0
G09434,(Gal)1 (GalNAc)1 (S)1|Glycoprotein|O-Glycan,0
G09435,(Gal)1 (Glc)1 (LFuc)1|Glycolipid|LPS,0
G09436,(Gal)1 (Glc)1 (LFuc)1,0
G09437,(D/LGal)1 (Gal)1 (Glc)1,0
G09438,(Gal)1 (Man)1 (P)1,0
G09439,(Gal)1 (Glc)1 (S)1,0
G09440,(3-C-methyl-Gal)1 (Gal)1,0
G09441,(Glc)1 (LAra)2|Glycoside,0
G09442,Bleomycin|(LGul)1 (Man3Formyl)1,0
G09443,(GlcA)1 (GlcN)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09444,(Gal)1 (LFuc)1,0
G09445,(Gal)1 (GlcNAc)1 (Xyl)1,0
G09446,(GlcN1Ac3Ac)1 (L4-en-thrHexA3Ac)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09447,(GlcN1Ac)1 (L4-en-thrHexA3Ac)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09448,(LAraf)3,0
G09449,(GlcA)1 (GlcN)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09450,"(2,3-Anhydro-Man)1 (Glc)2",0
G09452,(Fruf)1 (Glc2Ac3Ac4Ac6Ac)1,0
G09453,(Fruf1Ac)1 (Glc3Ac4Ac6Ac)1,0
G09454,(Fruf1Ac)1 (Glc2Ac3Ac6Ac)1,0
G09455,(Fruf1Ac)1 (Glc3Ac6Ac)1,0
G09456,(Glc)1 (Man)1 (Ser/Thr)1|Glycoprotein|O-Glycan,0
G09457,(Fruf)1 (Glc)1,0
G09458,(GlcNAc)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09459,"(Lgro-L3,9dmanNon-2-ulop5NAc7NFormyl-onic)1 (Xyl)1|Glycolipid|LPS",0
G09460,(LRha)1 (Man)2|Polysaccharide Glycoprotein|O-Glycan,0
G09461,(LRha)1 (Man)2,0
G09462,(LRha)1 (Man)1|Glycoside,0
G09463,(GalA)2 (LRha)1,0
G09464,(Gal1N)1 (GlcNAc)1,0
G09465,(GalA)1 (LRha)2,0
G09466,(Gal)1 (GlcA)1 (GlcN)1 (Man)1 (Cer)1|Glycolipid|Sphingolipid,0
G09467,Physodine B|(Glc)1 (L6dGlc2Ac3Me)1|Glycoside,0
G09468,(Glc)1 (LThe)1|Glycoside,0
G09469,(Glc)2 (Glc1Fluoro2Fluoro)1,0
G09470,(Glc)3,0
G09471,(Glc)2 (LSor)1,0
G09472,"Aldoligose D|(2,6dlyxHex3Me)1 (2,6dxylHex3Me)1",0
G09473,(Glc)2 (Xyl)1,0
G09474,Deutzicoside A|(Ara)2|Glycoside,0
G09475,(D/LAraf)3,0
G09476,(Gal)1 (Man)2|Glycoprotein|O-Glycan,0
G09477,(GlcN)1 (LIdoA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09478,"(Gal)1 (Kdo-1,4-lactone)1 (Man)1|Glycolipid|LPS",0
G09479,(Gal)4 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)4|Glycoprotein|N-Glycan,0
G09480,(Col)1 (Man)1,0
G09482,(Qui)2,0
G09483,(GlcN)1 (LIdoA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09484,(GlcN)1 (LIdoA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09485,(Glc)1 (Man)2|Polysaccharide,0
G09486,(Rib)2 (Ribf)2 (P)1,0
G09487,"(2,3-Anhydro-Man)1 (Glc)2",0
G09488,(Glc)1 (Man)1,0
G09489,(LRha)2 (Rha)1,0
G09490,(Ara)1 (Gal)1 (GlcNAc)1,0
G09491,(GlcN)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09492,(Glc)1 (Qui)1,0
G09493,(LGalANAc)1 (LRha)1 (QuiNAc)1 (*)2|Glycolipid|LPS,0
G09494,(LAra)1 (LRha)1 (S)1|Glycoside,0
G09495,(Glc)1 (Qui)1,0
G09496,(GlcA)1 (GlcN)2|Glycoprotein|Glycosaminoglycan,0
G09497,(Glc)1 (LRha)1 (Man)1,0
G09498,(LRha)1 (Man)1,0
G09499,(LRha)1 (Man)1,0
G09500,(Glc)1 (Glc6NAc)1,0
G09501,(Glc)1 (Glc6N)1,0
G09502,(Glc)1 (GlcA6Me)1,0
G09504,(4dxylHex)1 (Glc)1,0
G09506,(Glc)3,0
G09507,(Glc)3,0
G09508,(Glc)3,0
G09509,(Glc)3,0
G09510,Kojitriose|(Glc)3,0
G09511,(Ara-onic)1 (Glc)2,0
G09513,(Glc)1 (Glc4Me)1,0
G09514,(Glc)1 (Glc3Me)1,0
G09515,"(3,6-Anhydro-Glc)1 (Glc)1",0
G09516,Malt-Cer|(Glc)2 (Cer)1|Glycolipid|Sphingolipid,0
G09520,"(2,3-Anhydro-All)1 (Glc)3",0
G09523,(GlcA)1 (LRha)1|Glycoside,0
G09524,(GlcNAc)1 (LRha)2|Glycolipid|LPS,0
G09525,(LRha)1 (Man)1|Others,0
G09526,(Araf)1 (Glc)1 (Man)1,0
G09527,(Glc)1 (LRha)1|Glycoside,0
G09528,(D/LEry)1 (Glc)1 (LRha)1|Polysaccharide,0
G09529,(Man)1 (Man1N)1,0
G09530,(GlcA4Me)1 (Xyl)1 (Xyl-onic)1|Polysaccharide,0
G09531,(GlcA4Me)1 (Xyl)2,0
G09532,(GlcA4Me6Me)1 (Xyl)1,0
G09534,(D/LGlcN)1 (GlcN)1|Glycolipid|LPS,0
G09536,(Lgro-LmanHep)2 (gro-3dgalOct-onic)1|Glycolipid|LPS,0
G09537,(Glc4Me)1 (Xyl)2,0
G09538,(GlcN)2 (Man)1,0
G09539,(Glc)1 (Xyl)1,0
G09540,(Gal)1 (Glc1N2NAc)1|Polysaccharide,0
G09541,(Gal)1 (Glc1N2NAc)1,0
G09542,(Gal)1 (Glc1N2NAc)1,0
G09543,(Glc)3|Glycoside,0
G09544,(Gal)1 (GlcNAc)1,0
G09546,(Gal2Me)1 (Glc1N)1,0
G09547,(Gal)1 (Glc1N)1,0
G09548,(Ara)1 (LRha)1 (S)1|Glycoside,0
G09549,(LRha)1 (Xyl)1|Glycoside,0
G09553,(Glc)2 (LSor)1,0
G09554,(Gal)1 (Glc)2,0
G09555,(Glc)3,0
G09556,(Glc)3,0
G09557,(Glc)3,0
G09558,(Glc)3,0
G09559,(Glc)3,0
G09560,(Glc)3,0
G09561,(Glc)3,0
G09562,(Glc)3,0
G09563,(Glc)3,0
G09564,(Glc)3,0
G09565,(Glc)3,0
G09566,(Fru)1 (Glc)2,0
G09568,(Gal)1 (GlcNAc)1 (LFuc)1,0
G09570,(GlcA6Me)1 (LFuc2Me4Me)1,0
G09571,(Man)3|Glycoprotein|N-Glycan,0
G09572,(Fruf)2 (Man-ol)1,0
G09574,(Glc)1 (LFuc)1 (Tag-onic)1|Polysaccharide,0
G09575,(Glc)1 (LFuc)1 (Tag)1|Polysaccharide,0
G09576,(Ara-ol)1 (Fruf)2,0
G09577,(GlcNAc)1 (LRha)2|Glycolipid|LPS,0
G09578,(GlcNAc)1 (LRha)2,0
G09579,(GlcNAc)1 (LRha)1,0
G09580,"(Glc4,6Py)1 (L1dAlt)1 (LRha)1|Others",0
G09581,(Glc)1 (LRha)2|Glycoside,0
G09582,(Glc)1 (LRha)2|Glycolipid,0
G09583,(Glc)1 (LMan)1 (LRha)1,0
G09584,"(Glc3Me4,6Py)1 (L6dTal)1 (LRha)1",0
G09585,"(Glc)1 (L2,6daraHex3Me)1|Glycoside",0
G09586,(Fruf1Chloro6Chloro)1 (Man2Chloro6Chloro)1|Glycoside,0
G09588,(Glc)1 (LRha)1|Glycoside,0
G09592,(Gal4Chloro)1 (Sorf1Chloro4Chloro6Chloro)1|Glycoside,0
G09593,(GlcN)1 (LIdoA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09594,(Glc)1 (LAra3N)1,0
G09595,(Glc)1 (LAraf)1|Glycoside,0
G09596,(Glc)2 (LAraf)1,0
G09597,(Fuc)1 (LRha)1 (Xyl)1,0
G09598,(LFuc2Me3Me)1 (Xyl2Me4Me)1|Glycoside,0
G09599,Gongganoside A|(LRha)1 (Xyl)1|Glycoside,0
G09600,(Gal)1 (Glc)1,0
G09601,"(2,5-Anhydro-Man)1 (GlcNAc)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan",0
G09602,"(2,5-Anhydro-Man)1 (GlcN)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan",0
G09603,"(2,5-Anhydro-Man)1 (GlcNAc)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan",0
G09604,"(2,5-Anhydro-Man)1 (GlcN)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan",0
G09606,(GlcA)2 (LIdoA)1,0
G09607,(GalNAc)2 (GlcNAc)1,0
G09613,(Glc)2 (Man)1,0
G09614,(Ara1N)1 (Gal)1,0
G09615,(Gal)1 (GlcNAc)1 (LRha)1,0
G09616,(D/LGal)1 (Glc)1 (Xyl)1|Glycoside,0
G09617,(Glc)2 (LFuc)1,0
G09618,(Gal)1 (GalNAc)1 (GlcNAc)1,0
G09619,(Gal)1 (GalNAc)1 (GlcNAc)1,0
G09621,"(2,5-Anhydro-Man)1 (Gal)1 (S)1|Glycoprotein|Glycosaminoglycan",0
G09622,"Di-acetyl-lividomiosamide|Lividomycin A, partial structure|(LIdoNAc6NAc)1 (Man)1 (Rib)1",0
G09623,"(L2,6dlyxHex3Me)4",0
G09624,Lividomiosaminol|Lividomycin A|(LIdoN6N)1 (Man)1 (Rib)1,0
G09625,(Gal)1 (Glc-onic)1|Others,0
G09626,(D/LGlcNAc)1 (Gal)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09627,(D/LXyl)1 (Gal)1,0
G09628,(Fruf1Chloro4Iodo6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09629,(Fruf1Chloro4Fluoro6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09630,(Fruf1Chloro4Chloro6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09631,(Fruf1Chloro4Me6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09632,(Fruf1Chloro4Bromo6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09633,(Fruf1Chloro6Chloro)1 (Gal4Chloro)1|Glycoside,0
G09634,(Glc)1 (Man)2,0
G09635,(Dig)1 (Qui4N)1,0
G09636,(Gal)2 (LFuc)1,0
G09637,(Glc)1 (LAra)1|Glycoside,0
G09638,(Gal)1 (Glc)2,0
G09639,(Gal)1 (Glc)2,0
G09640,(GlcN)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09641,(GlcA)1 (GlcN)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09642,(Ribf)2 (P)1,0
G09643,(LAra)1 (LAraf)1 (Xyl)1,0
G09644,(LAra)1 (LAraf)1 (Xyl)1,0
G09645,(LAra)1 (LAraf)1 (Xyl)1,0
G09646,Orestearoside D|(LAraf3Me)1 (Xyl2Me)1|Glycoside,0
G09647,Orestearoside C|(LAraf)1 (Xyl2Me)1|Glycoside,0
G09648,(LAraf)1 (Xyl)1,0
G09649,(Gal)1 (GlcNAc)2,0
G09650,Apioglycyrrhizin|(Apif)1 (GlcA)1|Glycoside,0
G09652,(Glc)2 (GlcA)1,0
G09653,(Glc)2 (GlcA)1,0
G09654,(D/L6dTal)1 (D/LRha)1 (LFuc2Me3Me)1 (Ser/Thr)1,0
G09655,(Glc)2 (Man-ol)1,0
G09656,(Cym)3|Glycoside,0
G09657,(GalN)2|Glycoprotein|O-Glycan,0
G09658,(GalA6N)1 (QuiNAc3Ac4Ac)1,0
G09659,(Glc)2 (Xyl)1,0
G09660,(GlcA)1 (GlcNAc)1 (S)1|Glycoprotein|Glycosaminoglycan,2
G09661,(D/LAra)1 (Gal)1 (Glc)1,0
G09662,"(Glc)1 (L2,6dxylHex3Me)1|Glycoside",0
G09663,(Gal)1 (GalNAc)1 (LFuc)1,0
G09665,(1-en-2dGlc)1 (Gal)1 (LFuc)1,0
G09666,"(2,6daraHex3Me)1 (Cym)1|Glycoside",0
G09667,(ManN3N)2,0
G09668,(ManN)1 (ManN3N)1,0
G09670,(Dig)1 (Glc)1|Glycoside,0
G09671,(Man)1 (Man3N)1,0
G09672,(GlcA)1 (GlcNAc)1 (L4-en-thrHexA)1|Glycoprotein|Glycosaminoglycan,0
G09673,(AraA)1 (GlcNAc)1 (L4-en-thrHexA)1|Glycoprotein|Glycosaminoglycan,0
G09674,(6dAll3Me)1 (Cym)1 (Glc)1,0
G09675,(Man2X3X)2,0
G09676,(Man2X)1 (Man2X3X)1,0
G09677,(D/LAraf)1 (Glc)1|Glycoside,0
G09678,(Fru)1 (Fruf)1,0
G09679,(Glc)1 (L4-en-thrHexA)1 (Man)1|Polysaccharide,0
G09681,(Gal)1 (GlcNAc)1 (Man)1,0
G09682,(LAraf)3,0
G09684,(LAraf)3,0
G09685,(Glc)2 (Rha)1,0
G09686,(All2Ac3Ac)1 (Xyl4Ac)1|Glycoside,0
G09687,(All2Ac3Ac)1 (Xyl2Ac)1|Glycoside,0
G09688,(All6Ac)1 (Xyl)1|Glycoside,0
G09689,(All3Ac)1 (Xyl)1|Glycoside,0
G09690,(All)1 (Xyl)1|Glycoside,0
G09691,(Glc)1 (Man)2|Glycoprotein|O-Glycan,0
G09692,(LAra)2 (Xyl)1,0
G09693,Delta 22E culcitoside C7|(LAraf)1 (Xyl2Me4Me)1|Glycoside,0
G09695,(6dmanHep)1 (Gal)1 (Par)1|Glycolipid|LPS,0
G09697,(GalAN)1 (Glc)1 (GlcN)1|Glycolipid|LPS,0
G09698,(Kdo)2 (P)1|Glycolipid|LPS,0
G09699,(Gal)1 (LAraf)1,0
G09700,Thiopanose|(Glc)2 (Glc6SH)1,0
G09701,(Gal)1 (Glc)2,0
G09702,(Gal)1 (GalNAc)1 (Glc)1 (Ser/Thr)1|Glycoprotein|O-Glycan,0
G09703,Thioisomaltose|(Glc)1 (Glc6SH)1,0
G09704,(D/LAraf)3,0
G09705,Maltotriose derivative|(Glc)2 (Glc6N)1,0
G09707,(GlcN)3,0
G09708,(GlcA)1 (GlcN)1,0
G09709,Maltotriose derivative|(Glc)2 (Glc6N)1,0
G09710,(Glc)1 (GlcA)1 (Man)1|Polysaccharide,0
G09711,(LFuc)1 (Man)1 (Par)1|Glycolipid|LPS,0
G09712,(Glc)2 (GlcA)1,0
G09713,(Glc)2 (GlcNAc)1,0
G09714,(Glc1SH2Ac3Ac6Ac)1 (Glc2Ac3Ac4Ac6Ac)1|Glycoside,0
G09715,(2dGlc)1 (Glc)2,0
G09716,(2dGlc)1 (Glc)2,0
G09717,(Glc)1 (GlcN)1|Glycoprotein|Glycosaminoglycan,0
G09718,(Gal)1 (Glc)2|Glycolipid|LPS,0
G09719,(Glc)1 (Glc6Me)2,0
G09721,(Glc)2 (Glc6Iodo)1,0
G09722,(Glc)2 (Glc6Me)1,0
G09723,(Glc)2 (Glc2OX)1,0
G09724,(Glc)2 (glcHep-onic)1,0
G09725,(Glc)2 (Glc6Me-onic)1,0
G09726,"Maltotriose derivative|(1,5-Anhydro-Glc6N)1 (Glc)2",0
G09727,Maltotriose derivative|(Glc)2 (Glc6N)1,0
G09728,(2dGlc)1 (Glc)2,0
G09729,(Glc)3,0
G09730,(Glc)3,0
G09732,(Fru)1 (Glc)2,0
G09733,(Glc)2 (Xyl)1,0
G09734,(Ara)1 (Glc)2,0
G09735,(Gal)2 (Glc)1 (LRha)1,0
G09736,(D/LXyl-ol)1 (Glc)2,0
G09740,(Glc)1 (Glcf)1,0
G09741,"(Glc4,6X)2 (S)1",0
G09743,(D/LRha)1 (Glc)1|Glycoside,0
G09744,(Glc1N2NAc)1 (GlcNAc)1,0
G09745,(GlcA)1 (GlcN)1 (Lgro-manHep)1,0
G09747,(Fuc)1 (LRha)1 (Qui)1,0
G09748,(Glc)1 (Glc1N)1,0
G09749,(Glc)1 (LRha)1,0
G09750,"(1,6-Anhydro-Glc)1 (Glc)1",0
G09751,(GlcN)1 (Man)1 (P)1|Glycoprotein|GPI anchor,0
G09752,(Glc)2 (Xyl)1,0
G09754,(Kdo)1 (LRha)2|Glycolipid|LPS,0
G09755,(Gal)1 (LRha)2,0
G09756,(Gal)1 (LRha)2,0
G09757,(Gal)1 (LRha)2|Glycolipid|LPS,0
G09758,(Glc)2 (Xyl)1,0
G09759,"Avermectin A1a|(L2,6daraHex3Me)2|Others",0
G09760,(GlcNAc)1 (LRha)2|Glycolipid|LPS,0
G09761,(D/LAra)5,0
G09762,(Glc-ol)1 (LRha)2,0
G09763,(LRha2Me3Me)1 (LRha3Me)1|Glycolipid|Others,0
G09764,C-mycoside|(LRha3Me)1 (LRha3Me4Me)1|Glycoprotein|O-Glycan,0
G09765,(GlcA)1 (GlcN)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09767,(Glc)1 (Xyl)1|Glycoside,0
G09768,(GlcNAc)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09769,"(2,6dribHex1Ac3Ac)1 (2,6dribHex3Ac)1 (2,6dribHex3Ac4Ac)1|Glycoside",0
G09770,"(2,5-Anhydro-Man)1 (GlcNAc)1 (LIdoA)1|Glycoprotein|Glycosaminoglycan",0
G09771,"(2,5-Anhydro-Man)1 (GlcN)1 (LIdoA)1|Glycoprotein|Glycosaminoglycan",0
G09772,(Glc)1 (Xyl)2,0
G09773,(GlcN)2 (LIdoA)1|Glycoprotein|Glycosaminoglycan,0
G09775,"(GlcNAc)1 (LFucNAm)1 (gro-L3,9dgalNon-2-ulop5N7NAc)1|Glycolipid|LPS",0
G09776,(GlcN)2 (LFuc)1,0
G09777,(D/LRib)1 (Rha)1|Glycolipid|LPS,0
G09780,(D/LApi)1 (Glc)1|Glycoside,0
G09781,(Glc)1 (LFuc2Me)1,0
G09782,(GlcNAc)1 (Man)1 (P)1|Glycoprotein|GPI anchor,0
G09783,(Glc)2 (LAraf)1,0
G09784,(L6dTal)1 (LFuc2Me3Me)1 (LRha)1,0
G09785,(Gal)1 (Glc-onic)1|Others,0
G09786,(LFuc2Me3Me)1 (LRha)1,0
G09787,(D/LFuc)1 (GlcNAc)1 (S)1,0
G09788,(Gal)1 (LAra)1 (LRha)1,0
G09789,(Gal)1 (LAra)1 (LRha)1,0
G09790,(Gal)1 (Glc)1,0
G09791,(Gal)4 (GlcNAc)6 (Man)3 (Neu5Ac)2|Glycoprotein|N-Glycan,0
G09792,(Gal)2 (Glc)2 (GlcNAc)4 (Man)1 (Neu5Ac)3 (Asn)1|Glycoprotein|N-Glycan,0
G09793,"(Glc4,6X)2 (S)1",0
G09794,"(Glc4,6X)2 (S)1",0
G09795,Trehalose 6-phosphate|(Glc)2 (P)1|Others,7
G09796,(Glc)2 (P)1,0
G09797,(Glc)2 (P)1,0
G09798,(Glc)2 (P)1,0
G09799,(3dribHex)1 (Glc)1,0
G09800,RG-I|Rhamnogalacturonan I|(Gal)1 (LAraf)3 (LRha)1,0
G09801,(Fruf)1 (Glc6SH)1,0
G09804,(LRha)2,0
G09805,(Fruf6Fluoro)1 (GlcNAc)1,0
G09806,(Fruf4Fluoro)1 (GlcNAc)1,0
G09807,(Fruf)1 (GlcNAc)1,0
G09808,(GlcN)1 (Man)1,0
G09809,R-olig fragment|(1dAlt-ol)1 (D/LFuc2Me)1 (D/LRha)1 (D/LRha4Me)1|Glycolipid,0
G09810,(Fruf)1 (Glc6Fluoro)1,0
G09811,(Fru)1 (Glc)1,0
G09812,(LRha)1 (LXyl3Me)1,0
G09813,(GlcA4Me)2 (Xyl)1,0
G09814,"(L1,5daraHex4Me)1 (L2,6dlyxHex3Me4Ac)1 (LCym)1",0
G09815,(D/LFuc)1 (Gal)1 (Glc)1,0
G09816,(GlcN)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09817,(Gal)1 (Glc)2|Polysaccharide,0
G09819,(Glc)2 (Glc6SH)1,0
G09820,(GalNAc)1 (Kdo1Me)1,0
G09822,(GlcA4Me)1 (Xyl)1 (Xyl-onic)1|Polysaccharide,0
G09823,(Gal)1 (Glc)1 (LRha)1,0
G09824,(Glc)1 (LAra)1 (LRha)1,0
G09825,(GlcNAc)1 (LIdoA)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09826,(Gal)1 (GalNAc)1 (GlcNAc)1 (Hex)1 (HexNAc)1,0
G09827,(GlcN)1 (LIdoA)1|Glycoprotein|Glycosaminoglycan,0
G09829,(GalN)1 (GlcN)1|Glycoprotein|O-Glycan,0
G09830,"(2,3,6deryHex)1 (LAra)1 (LFuc)1",0
G09831,(LAra)1 (LFuc)1,0
G09832,(Kdo)1 (Lgro-manHep)1|Glycolipid|LPS,0
G09833,(Gal)1 (GlcNAc)1 (S)1,0
G09837,(GlcN6Ac)1 (GlcNAc)1,0
G09838,(D/LGalNAc)1 (GlcNAc)1 (S)1|Glycoprotein|Glycosaminoglycan,0
G09839,(GalA)1 (Glc)1,0
G09840,"Vancomycin|(Glc)1 (L2,6d3-C-methyl-lyxHex3N)1|Others",0
G09841,(LFuc)1 (LRha)1,0
G09842,(2-en-eryHex)1 (Manf)1,0
G09843,(LFuc)1 (LRha)1,0
G09845,(D/LAraf)1 (Glc)1|Glycoside,0
G09846,(LAra)2|Glycoside,0
G09847,Thiokojibiose|(Glc)1 (Glc2SH)1,0
G09848,(GalNAc)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan,0
G09849,"(2,5-Anhydro-Man)1 (LIdoA)1 (S)2|Glycoprotein|Glycosaminoglycan",0
G09850,(Glc)1 (Glc1N)1,0
G09851,"(1,6-Anhydro-Glc)1 (Glc)1",0
G09852,(GlcA)1 (LRha)1,0
G09853,(GlcNAc)1 (LRha)1,0
G09854,(Ribf)2 (RibfA)1,0
G09855,(3dribHex)1 (Glc)1,0
G09856,(Gal)1 (GlcNAc)1 (LFuc)1,0
G09858,(All)1 (Glc)1,0
G09859,(LRha)1 (LXyl3Me)1,0
G09861,(LRha)3,0
G09865,(GlcNAc)2 (LRhaNAc3NAc)1|Polysaccharide,0
G09867,(GlcA)1 (GlcNAc)1|Glycoprotein|Glycosaminoglycan,0
G09868,(Glc)1 (LFuc)2,0
G09869,(GalA)3|Oligosaccharide,0
G09871,(D/LMan)1 (Man)1 (P)1,0
G09872,(2-en-eryHex)1 (Glc)1,0
G09873,(3dribHex)2 (Glc)2,0
G09875,(Gal)1 (Glc)1 (GlcNAc)1|Glycolipid|LPS,0
G09876,(Glc)2 (Glc6SH)1,0
G09877,(Glc)3,0
G09878,(Apif)1 (LAra)1,0
G09879,(FucNAc)1 (Qui3N)1|Glycolipid|LPS,0
G09880,(Glc)2 (LRha)1,0
G09881,(GlcNAc)1 (LRha)1,0
G09882,(Gal)1 (LRha)2,0
G09883,(Gal)1 (GalN)1|Glycoprotein|O-Glycan,0
G09884,(GalNAc)2,0
G09885,(Gal)1 (GalNAc)1,0
G09886,(GalNAc)1 (Glc)1,0
G09891,(Gal2Me6Me)1 (Glc)1,0
G09892,(Gal)1 (GlcNAc4Fluoro)1,0
G09893,(Gal)1 (Glc3Me)1,0
G09894,(Gal)1 (Glc5SH)1,0
G09895,(Gal)1 (Glc5SH)1,0
G09897,(Gal)1 (Glc5N)1,0
G09898,(Fru)1 (Gal)1,0
G09899,(Gal)1 (Xyl)1,0
G09900,(Gal)1 (LRha)1,0
G09901,(Gal)1 (LRha)1,0
G09902,(Gal)1 (LRha)1,0
G09903,(Ara)1 (Gal)1,0
G09904,(D/LGalNAc)1 (Gal)1|Glycoprotein|O-Glycan,0
G09905,(Gal)1 (LAra)1,0
G09908,(D/LGlcNAc)1 (Gal)1|Glycoprotein|Glycosaminoglycan,0
G09910,(Glc)1 (Glc-onic)1|Others,0
G09911,Cynafoside C|(Cym)2|Glycoside,0
G09913,(Glc)6,0
G09914,"Aclacinomycin A|(L2,3dHex-1,4-diulop)1 (L2,6dlyxHex)1 (L2,6dlyxHex3Ndimethyl)1|Others",0
G09915,(6dAll)1 (All)1|Glycoside,0
G09918,(Glc)3,0
G09919,(Gal)1 (Glc)1 (S)1 (Cer)1|Glycolipid|Sphingolipid,0
G09920,(GalN)1 (L4-en-thrHexA)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09921,(GlcN3Ac)1 (L4-en-thrHexA3Ac)1 (S)3|Glycoprotein|Glycosaminoglycan,0
G09922,(Gal)2 (GlcA)1 (GlcN)1 (GlcNAc)1 (L4-en-thrHexA)1 (LIdoA)1 (Xyl)1 (S)4 (Ser)1|Glycoprotein|Glycosaminoglycan,0
G09923,(Glc)1 (GlcNAc)1 (LRha)2|Glycolipid|LPS,0
G09925,(Glc)1 (GlcNAc)1,0
G09926,(Glc)1 (GlcN)1,0
G09928,"(Glc4,6X)2",0
G09929,(D/LGal)1 (D/LGalf)2,0
G09930,(D/LGal)1 (D/LGalf)2,0
G09931,(L4dEry)1 (ManNAc)1|Glycolipid|LPS,0
G09932,(GlcNAc)1 (LIdoA)1|Glycoprotein|Glycosaminoglycan,0
G09933,(Glc)3,0
G09934,(3dribHex)1 (Glc)2,0
G09935,(3dribHex)1 (Glc)2,0
G09936,(LAraf)1 (Xyl)3,0
G09937,(Glc)1 (LFuc)1,0
G09939,(Gal)3 (GlcNAc)4 (Man)3 (Neu5Ac)2 (Neu5Ac9Ac)1|Glycoprotein|N-Glycan,0
G09940,(Gal)3 (GlcNAc)4 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan,0
G09942,(Gal)3 (GlcNAc)3 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan,0
G09943,(Gal)3 (GlcNAc)3 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan,0
G09944,(Gal)3 (GlcNAc)3 (Man)3 (Neu5Ac)3|Glycoprotein|N-Glycan,0
G09945,(GalANAc)1 (QuiNAc)1|Glycolipid|LPS,0
G09946,(GlcNAc)1 (ManANAc)2|Polysaccharide,0
G09947,(GlcNAc)4,0
G09948,(GalNAc)2|Glycoprotein|O-Glycan,0
G09949,(Gal)1 (GalNAc)1,0
